,rank,team,country,level,elo,to
1435,,Girona,ESP,2,1531.97692871,2021-03-09
1436,,Girona,ESP,2,1531.47753906,2021-03-10
1437,,Girona,ESP,2,1530.86010742,2021-03-11
1438,,Girona,ESP,2,1535.70532227,2021-03-13
1439,,Girona,ESP,2,1532.64318848,2021-03-16
1440,,Girona,ESP,2,1534.86621094,2021-03-17
1441,,Girona,ESP,2,1530.95922852,2021-03-18
1442,,Girona,ESP,2,1531.42602539,2021-03-19
1443,,Girona,ESP,2,1540.4552002,2021-03-28
1444,,Girona,ESP,2,1545.27856445,2021-03-31
1445,,Girona,ESP,2,1543.95202637,2021-04-03
1446,,Girona,ESP,2,1552.1282959,2021-04-06
1447,,Girona,ESP,2,1555.35119629,2021-04-08
1448,,Girona,ESP,2,1555.83239746,2021-04-10
1449,,Girona,ESP,2,1549.8079834,2021-04-14
1450,,Girona,ESP,2,1550.91748047,2021-04-15
1451,,Girona,ESP,2,1551.91577148,2021-04-16
1452,,Girona,ESP,2,1561.34448242,2021-04-25
1453,,Girona,ESP,2,1570.015625,2021-04-27
1454,,Girona,ESP,2,1569.27294922,2021-04-29
1455,,Girona,ESP,2,1570.95275879,2021-05-01
1456,,Girona,ESP,2,1576.62194824,2021-05-05
1457,,Girona,ESP,2,1571.83935547,2021-05-06
1458,,Girona,ESP,2,1573.96838379,2021-05-09
1459,,Girona,ESP,2,1584.51867676,2021-05-17
1460,,Girona,ESP,2,1590.57434082,2021-05-20
1461,96.0,Girona,ESP,2,1598.03796387,2021-05-22
1462,97.0,Girona,ESP,2,1598.03796387,2021-05-24
1463,96.0,Girona,ESP,2,1602.40197754,2021-05-26
1464,96.0,Girona,ESP,2,1603.34375,2021-05-30
1465,96.0,Girona,ESP,2,1601.46008301,2021-06-02
1466,90.0,Girona,ESP,2,1612.55761719,2021-06-05
1467,90.0,Girona,ESP,2,1613.20568848,2021-06-06
1468,89.0,Girona,ESP,2,1613.20568848,2021-06-13
1469,86.0,Girona,ESP,2,1622.32873535,2021-06-20
1470,93.0,Girona,ESP,2,1607.4050293,2021-08-14
1471,89.0,Girona,ESP,2,1612.30981445,2021-08-15
1472,90.0,Girona,ESP,2,1612.30981445,2021-08-18
1473,89.0,Girona,ESP,2,1612.30981445,2021-08-19
1474,90.0,Girona,ESP,2,1612.30981445,2021-08-20
1475,92.0,Girona,ESP,2,1612.30981445,2021-08-22
1476,92.0,Girona,ESP,2,1608.13818359,2021-08-26
1477,93.0,Girona,ESP,2,1608.13818359,2021-08-28
1478,100.0,Girona,ESP,2,1598.71191406,2021-08-29
1479,,Girona,ESP,2,1598.71191406,2021-09-03
1480,,Girona,ESP,2,1587.63842773,2021-09-12
1481,,Girona,ESP,2,1574.63012695,2021-09-14
1482,,Girona,ESP,2,1568.41162109,2021-09-15
1483,,Girona,ESP,2,1569.89404297,2021-09-16
1484,,Girona,ESP,2,1571.01904297,2021-09-18
1485,,Girona,ESP,2,1578.11669922,2021-09-26
1486,,Girona,ESP,2,1578.06591797,2021-09-28
1487,,Girona,ESP,2,1575.19946289,2021-09-29
1488,,Girona,ESP,2,1568.89489746,2021-09-30
1489,,Girona,ESP,2,1569.76025391,2021-10-04
1490,,Girona,ESP,2,1560.52380371,2021-10-09
1491,,Girona,ESP,2,1551.10754395,2021-10-16
1492,,Girona,ESP,2,1537.88000488,2021-10-19
1493,,Girona,ESP,2,1538.33984375,2021-10-20
1494,,Girona,ESP,2,1542.75476074,2021-10-21
1495,,Girona,ESP,2,1552.16149902,2021-10-25
1496,,Girona,ESP,2,1548.68334961,2021-10-31
1497,,Girona,ESP,2,1557.27697754,2021-11-02
1498,,Girona,ESP,2,1556.49169922,2021-11-03
1499,,Girona,ESP,2,1555.31628418,2021-11-04
1500,,Girona,ESP,2,1554.52282715,2021-11-08
1501,,Girona,ESP,2,1547.46801758,2021-11-14
1502,,Girona,ESP,2,1554.76318359,2021-11-22
1503,,Girona,ESP,2,1561.68493652,2021-11-23
1504,,Girona,ESP,2,1559.26306152,2021-11-24
1505,,Girona,ESP,2,1556.48095703,2021-11-25
1506,,Girona,ESP,2,1554.91516113,2021-11-29
1507,,Girona,ESP,2,1547.1427002,2021-12-06
1508,,Girona,ESP,2,1558.9822998,2021-12-07
1509,,Girona,ESP,2,1565.48486328,2021-12-08
1510,,Girona,ESP,2,1561.59936523,2021-12-09
1511,,Girona,ESP,2,1564.86474609,2021-12-11
1512,,Girona,ESP,2,1563.73925781,2021-12-17
1513,,Girona,ESP,2,1570.32263184,2022-01-02
1514,,Girona,ESP,2,1579.7947998,2022-01-09
1515,,Girona,ESP,2,1583.72302246,2022-01-23
1516,,Girona,ESP,2,1579.46105957,2022-01-29
1517,,Girona,ESP,2,1569.21936035,2022-02-05
1518,,Girona,ESP,2,1578.34729004,2022-02-12
1519,,Girona,ESP,2,1580.88037109,2022-02-15
1520,,Girona,ESP,2,1579.66210938,2022-02-17
1521,,Girona,ESP,2,1582.35241699,2022-02-19
1522,,Girona,ESP,2,1573.7791748,2022-02-22
1523,,Girona,ESP,2,1573.20471191,2022-02-23
1524,,Girona,ESP,2,1572.70861816,2022-02-24
1525,,Girona,ESP,2,1573.04040527,2022-02-27
1526,,Girona,ESP,2,1574.24987793,2022-03-06
1527,,Girona,ESP,2,1579.53881836,2022-03-09
1528,,Girona,ESP,2,1581.09838867,2022-03-10
1529,,Girona,ESP,2,1581.62939453,2022-03-12
1530,,Girona,ESP,2,1592.56433105,2022-03-15
1531,,Girona,ESP,2,1596.61743164,2022-03-16
1532,,Girona,ESP,2,1602.80883789,2022-03-17
1533,,Girona,ESP,2,1598.06018066,2022-03-19
1534,96.0,Girona,ESP,2,1606.46716309,2022-03-20
1535,97.0,Girona,ESP,2,1606.46716309,2022-03-27
1536,91.0,Girona,ESP,2,1616.23413086,2022-04-01
1537,88.0,Girona,ESP,2,1618.98681641,2022-04-02
1538,89.0,Girona,ESP,2,1618.98681641,2022-04-05
1539,89.0,Girona,ESP,2,1618.48474121,2022-04-06
1540,87.0,Girona,ESP,2,1623.1048584,2022-04-07
1541,86.0,Girona,ESP,2,1623.15112305,2022-04-09
1542,84.0,Girona,ESP,2,1623.15112305,2022-04-10
1543,96.0,Girona,ESP,2,1613.83874512,2022-04-12
1544,92.0,Girona,ESP,2,1617.32788086,2022-04-13
1545,94.0,Girona,ESP,2,1616.46069336,2022-04-14
1546,97.0,Girona,ESP,2,1610.84472656,2022-04-15
1547,96.0,Girona,ESP,2,1610.84472656,2022-04-16
1548,97.0,Girona,ESP,2,1610.84472656,2022-04-17
1549,96.0,Girona,ESP,2,1610.84472656,2022-04-18
1550,93.0,Girona,ESP,2,1614.44299316,2022-04-21
1551,94.0,Girona,ESP,2,1614.44299316,2022-04-23
1552,,Girona,ESP,2,1597.72900391,2022-04-26
1553,,Girona,ESP,2,1596.87316895,2022-04-27
1554,,Girona,ESP,2,1596.1184082,2022-05-01
1555,,Girona,ESP,2,1600.79602051,2022-05-03
1556,,Girona,ESP,2,1600.18969727,2022-05-04
1557,,Girona,ESP,2,1604.99633789,2022-05-09
1558,,Girona,ESP,2,1594.39953613,2022-05-15
1559,,Girona,ESP,2,1584.84521484,2022-05-21
1560,,Girona,ESP,2,1590.95910645,2022-05-28
1561,,Girona,ESP,2,1594.04504395,2022-05-29
1562,,Girona,ESP,2,1593.02160645,2022-06-02
1563,,Girona,ESP,2,1583.98388672,2022-06-05
1564,,Girona,ESP,2,1599.43212891,2022-06-11
1565,,Girona,ESP,2,1596.90490723,2022-06-19
1566,,Girona,ESP,2,1609.84790039,2022-07-01
1567,,Girona,ESP,1,1609.84790039,2022-07-27
1568,100.0,Girona,ESP,1,1609.84790039,2022-07-28
1569,,Girona,ESP,1,1609.84790039,2022-08-06
1570,98.0,Girona,ESP,1,1609.84790039,2022-08-13
1571,99.0,Girona,ESP,1,1609.84790039,2022-08-14
1572,,Girona,ESP,1,1605.21789551,2022-08-18
1573,,Girona,ESP,1,1605.55761719,2022-08-22
1574,97.0,Girona,ESP,1,1617.72949219,2022-08-24
1575,96.0,Girona,ESP,1,1617.72949219,2022-08-25
1576,97.0,Girona,ESP,1,1618.16796875,2022-08-26
1577,100.0,Girona,ESP,1,1610.95373535,2022-08-28
1578,98.0,Girona,ESP,1,1610.95373535,2022-08-30
1579,99.0,Girona,ESP,1,1610.95373535,2022-09-03
1580,99.0,Girona,ESP,1,1612.86633301,2022-09-04
1581,100.0,Girona,ESP,1,1612.86633301,2022-09-06
1582,100.0,Girona,ESP,1,1611.67175293,2022-09-07
1583,98.0,Girona,ESP,1,1614.53186035,2022-09-08
1584,96.0,Girona,ESP,1,1618.71765137,2022-09-09
1585,89.0,Girona,ESP,1,1626.43127441,2022-09-10
1586,90.0,Girona,ESP,1,1626.43127441,2022-09-12
1587,91.0,Girona,ESP,1,1626.43127441,2022-09-13
1588,95.0,Girona,ESP,1,1619.38708496,2022-09-14
1589,95.0,Girona,ESP,1,1618.88769531,2022-09-15
1590,92.0,Girona,ESP,1,1620.51342773,2022-09-17
1591,89.0,Girona,ESP,1,1620.51342773,2022-09-18
1592,92.0,Girona,ESP,1,1617.57299805,2022-09-30
1593,91.0,Girona,ESP,1,1617.57299805,2022-10-02
1594,99.0,Girona,ESP,1,1609.43017578,2022-10-04
1595,,Girona,ESP,1,1601.64306641,2022-10-05
1596,,Girona,ESP,1,1597.04333496,2022-10-06
1597,,Girona,ESP,1,1601.91918945,2022-10-08
1598,,Girona,ESP,1,1599.76245117,2022-10-09
1599,99.0,Girona,ESP,1,1599.76245117,2022-10-11
1600,100.0,Girona,ESP,1,1598.77600098,2022-10-12
1601,,Girona,ESP,1,1595.88806152,2022-10-13
1602,99.0,Girona,ESP,1,1596.31677246,2022-10-15
1603,99.0,Girona,ESP,1,1595.22558594,2022-10-16
1604,,Girona,ESP,1,1595.22558594,2022-10-17
1605,100.0,Girona,ESP,1,1595.22558594,2022-10-18
1606,,Girona,ESP,1,1595.22558594,2022-10-19
1607,100.0,Girona,ESP,1,1595.22558594,2022-10-20
1608,,Girona,ESP,1,1588.9083252,2022-10-23
1609,,Girona,ESP,1,1589.59399414,2022-10-25
1610,,Girona,ESP,1,1587.57507324,2022-10-26
1611,,Girona,ESP,1,1582.18249512,2022-10-27
1612,,Girona,ESP,1,1581.86218262,2022-10-30
1613,,Girona,ESP,1,1590.55065918,2022-11-01
1614,,Girona,ESP,1,1590.05224609,2022-11-02
1615,,Girona,ESP,1,1590.05603027,2022-11-03
1616,,Girona,ESP,1,1580.73022461,2022-11-04
1617,,Girona,ESP,1,1591.19335938,2022-11-08
1618,99.0,Girona,ESP,1,1599.95410156,2022-11-10
1619,98.0,Girona,ESP,1,1599.95410156,2022-11-11
1620,97.0,Girona,ESP,1,1599.95410156,2022-11-12
1621,99.0,Girona,ESP,1,1599.95410156,2022-12-24
1622,100.0,Girona,ESP,1,1599.95410156,2022-12-26
1623,,Girona,ESP,1,1599.95410156,2022-12-28
1624,100.0,Girona,ESP,1,1599.95410156,2022-12-29
1625,,Girona,ESP,1,1599.19763184,2023-01-07
1626,,Girona,ESP,1,1601.50512695,2023-01-14
1627,96.0,Girona,ESP,1,1611.04064941,2023-01-21
1628,97.0,Girona,ESP,1,1611.04064941,2023-01-22
1629,99.0,Girona,ESP,1,1608.06237793,2023-01-24
1630,98.0,Girona,ESP,1,1608.06237793,2023-01-27
1631,99.0,Girona,ESP,1,1608.06237793,2023-01-28
1632,99.0,Girona,ESP,1,1604.72924805,2023-01-29
1633,,Girona,ESP,1,1604.72924805,2023-02-01
1634,100.0,Girona,ESP,1,1604.72924805,2023-02-04
1635,,Girona,ESP,1,1604.72924805,2023-02-05
1636,100.0,Girona,ESP,1,1612.40039062,2023-02-06
1637,99.0,Girona,ESP,1,1612.40039062,2023-02-10
1638,,Girona,ESP,1,1603.08959961,2023-02-16
1639,,Girona,ESP,1,1606.41516113,2023-02-17
1640,94.0,Girona,ESP,1,1619.27966309,2023-02-21
1641,93.0,Girona,ESP,1,1623.79858398,2023-02-23
1642,95.0,Girona,ESP,1,1619.88366699,2023-02-26
1643,88.0,Girona,ESP,1,1632.31799316,2023-02-27
1644,87.0,Girona,ESP,1,1632.31799316,2023-03-03
1645,86.0,Girona,ESP,1,1632.31799316,2023-03-04
1646,89.0,Girona,ESP,1,1625.90087891,2023-03-07
1647,90.0,Girona,ESP,1,1625.90087891,2023-03-09
1648,91.0,Girona,ESP,1,1623.03710938,2023-03-11
1649,90.0,Girona,ESP,1,1623.03710938,2023-03-13
1650,93.0,Girona,ESP,1,1618.02441406,2023-03-15
1651,94.0,Girona,ESP,1,1619.72583008,2023-03-16
1652,94.0,Girona,ESP,1,1611.31896973,2023-03-18
1653,93.0,Girona,ESP,1,1613.79919434,2023-03-26
1654,94.0,Girona,ESP,1,1613.79919434,2023-03-31
1655,93.0,Girona,ESP,1,1613.79919434,2023-04-01
1656,90.0,Girona,ESP,1,1619.8157959,2023-04-02
1657,89.0,Girona,ESP,1,1619.8157959,2023-04-08
1658,90.0,Girona,ESP,1,1619.8157959,2023-04-09
1659,91.0,Girona,ESP,1,1619.8157959,2023-04-10
1660,82.0,Girona,ESP,1,1627.3626709,2023-04-11
1661,83.0,Girona,ESP,1,1627.3626709,2023-04-12
1662,82.0,Girona,ESP,1,1629.23400879,2023-04-13
1663,82.0,Girona,ESP,1,1630.14746094,2023-04-14
1664,83.0,Girona,ESP,1,1630.14746094,2023-04-15
1665,85.0,Girona,ESP,1,1630.14746094,2023-04-16
1666,80.0,Girona,ESP,1,1636.08349609,2023-04-18
1667,78.0,Girona,ESP,1,1638.05480957,2023-04-19
1668,79.0,Girona,ESP,1,1638.05480957,2023-04-20
1669,74.0,Girona,ESP,1,1646.1932373,2023-04-22
1670,81.0,Girona,ESP,1,1639.21008301,2023-04-23
1671,79.0,Girona,ESP,1,1639.21008301,2023-04-24
1672,78.0,Girona,ESP,1,1639.21008301,2023-04-25
1673,69.0,Girona,ESP,1,1658.95861816,2023-04-27
1674,70.0,Girona,ESP,1,1658.95861816,2023-04-28
1675,69.0,Girona,ESP,1,1658.95861816,2023-05-01
1676,62.0,Girona,ESP,1,1677.15710449,2023-05-04
1677,57.0,Girona,ESP,1,1682.58422852,2023-05-06
1678,56.0,Girona,ESP,1,1682.58422852,2023-05-08
1679,58.0,Girona,ESP,1,1682.58422852,2023-05-09
1680,58.0,Girona,ESP,1,1682.46032715,2023-05-11
1681,57.0,Girona,ESP,1,1683.25073242,2023-05-13
1682,56.0,Girona,ESP,1,1687.71728516,2023-05-17
1683,57.0,Girona,ESP,1,1684.9954834,2023-05-18
1684,57.0,Girona,ESP,1,1688.29614258,2023-05-20
1685,59.0,Girona,ESP,1,1680.35742188,2023-05-21
1686,58.0,Girona,ESP,1,1680.35742188,2023-05-23
1687,58.0,Girona,ESP,1,1681.82678223,2023-05-27
1688,60.0,Girona,ESP,1,1681.82678223,2023-05-28
1689,61.0,Girona,ESP,1,1673.05310059,2023-05-31
1690,61.0,Girona,ESP,1,1673.21716309,2023-06-04
1691,63.0,Girona,ESP,1,1666.83972168,2023-08-09
1692,64.0,Girona,ESP,1,1666.83972168,2023-08-12
1693,62.0,Girona,ESP,1,1671.97900391,2023-08-13
1694,63.0,Girona,ESP,1,1671.97900391,2023-08-17
1695,62.0,Girona,ESP,1,1671.97900391,2023-08-18
1696,63.0,Girona,ESP,1,1671.97900391,2023-08-19
1697,61.0,Girona,ESP,1,1671.97900391,2023-08-20
1698,58.0,Girona,ESP,1,1682.12670898,2023-08-24
1699,60.0,Girona,ESP,1,1679.51416016,2023-08-26
1700,54.0,Girona,ESP,1,1691.0690918,2023-08-31
1701,56.0,Girona,ESP,1,1690.11804199,2023-09-03
1702,56.0,Girona,ESP,1,1693.7980957,2023-09-18
1703,48.0,Girona,ESP,1,1704.64880371,2023-09-19
1704,48.0,Girona,ESP,1,1706.18933105,2023-09-20
1705,49.0,Girona,ESP,1,1706.66442871,2023-09-21
1706,54.0,Girona,ESP,1,1698.50512695,2023-09-23
1707,51.0,Girona,ESP,1,1705.13635254,2023-09-27
1708,46.0,Girona,ESP,1,1715.62182617,2023-09-28
1709,47.0,Girona,ESP,1,1715.62182617,2023-09-30
1710,50.0,Girona,ESP,1,1706.79333496,2023-10-01
1711,51.0,Girona,ESP,1,1706.79333496,2023-10-03
1712,47.0,Girona,ESP,1,1715.14208984,2023-10-04
1713,47.0,Girona,ESP,1,1719.14221191,2023-10-05
1714,42.0,Girona,ESP,1,1722.27026367,2023-10-07
1715,41.0,Girona,ESP,1,1730.36206055,2023-10-08
1716,40.0,Girona,ESP,1,1730.36206055,2023-10-22
1717,38.0,Girona,ESP,1,1735.57556152,2023-10-24
1718,38.0,Girona,ESP,1,1738.05041504,2023-10-25
1719,38.0,Girona,ESP,1,1736.88952637,2023-10-26
1720,39.0,Girona,ESP,1,1737.89868164,2023-10-27
1721,38.0,Girona,ESP,1,1741.67492676,2023-11-04
1722,33.0,Girona,ESP,1,1753.39331055,2023-11-07
1723,34.0,Girona,ESP,1,1750.48144531,2023-11-08
1724,32.0,Girona,ESP,1,1752.53820801,2023-11-09
1725,33.0,Girona,ESP,1,1755.08178711,2023-11-11
1726,30.0,Girona,ESP,1,1762.98278809,2023-11-12
1727,31.0,Girona,ESP,1,1762.98278809,2023-11-27
1728,33.0,Girona,ESP,1,1760.29284668,2023-11-28
1729,31.0,Girona,ESP,1,1764.72875977,2023-11-29
1730,31.0,Girona,ESP,1,1761.95336914,2023-11-30
1731,30.0,Girona,ESP,1,1759.85046387,2023-12-02
1732,29.0,Girona,ESP,1,1764.11999512,2023-12-03
1733,28.0,Girona,ESP,1,1764.11999512,2023-12-06
1734,30.0,Girona,ESP,1,1762.12854004,2023-12-08
1735,29.0,Girona,ESP,1,1762.12854004,2023-12-09
1736,28.0,Girona,ESP,1,1762.12854004,2023-12-10
1737,25.0,Girona,ESP,1,1780.68200684,2023-12-12
1738,25.0,Girona,ESP,1,1781.5189209,2023-12-13
1739,25.0,Girona,ESP,1,1779.08374023,2023-12-14
1740,25.0,Girona,ESP,1,1777.99475098,2023-12-17
1741,26.0,Girona,ESP,1,1777.99475098,2023-12-18
1742,24.0,Girona,ESP,1,1782.48583984,2023-12-21
1743,24.0,Girona,ESP,1,1783.5012207,2023-12-23
1744,25.0,Girona,ESP,1,1783.5012207,2023-12-31
1745,25.0,Girona,ESP,1,1783.5012207,2024-01-03
1746,24.0,Girona,ESP,1,1791.61755371,2024-01-14
1747,26.0,Girona,ESP,1,1787.27832031,2024-01-21
1748,23.0,Girona,ESP,1,1794.37731934,2024-01-28
1749,23.0,Girona,ESP,1,1799.96337891,2024-02-01
1750,22.0,Girona,ESP,1,1799.96337891,2024-02-03
1751,24.0,Girona,ESP,1,1798.29052734,2024-02-10
1752,25.0,Girona,ESP,1,1792.77844238,2024-02-12
1753,24.0,Girona,ESP,1,1792.77844238,2024-02-13
1754,24.0,Girona,ESP,1,1793.7791748,2024-02-14
1755,24.0,Girona,ESP,1,1791.84692383,2024-02-15
1756,24.0,Girona,ESP,1,1788.61767578,2024-02-18
1757,25.0,Girona,ESP,1,1788.61767578,2024-02-19
1758,27.0,Girona,ESP,1,1782.01342773,2024-02-20
1759,29.0,Girona,ESP,1,1781.34399414,2024-02-21
1760,27.0,Girona,ESP,1,1781.95983887,2024-02-22
1761,28.0,Girona,ESP,1,1779.3067627,2024-02-23
1762,27.0,Girona,ESP,1,1779.3067627,2024-02-26
1763,25.0,Girona,ESP,1,1784.44567871,2024-03-02
1764,26.0,Girona,ESP,1,1784.44567871,2024-03-03
1765,30.0,Girona,ESP,1,1774.40075684,2024-03-05
1766,29.0,Girona,ESP,1,1772.78222656,2024-03-06
1767,29.0,Girona,ESP,1,1773.10888672,2024-03-07
1768,29.0,Girona,ESP,1,1768.77954102,2024-03-09
1769,28.0,Girona,ESP,1,1773.80822754,2024-03-12
1770,27.0,Girona,ESP,1,1776.98510742,2024-03-13
1771,26.0,Girona,ESP,1,1779.31884766,2024-03-14
1772,28.0,Girona,ESP,1,1779.74658203,2024-03-15
1773,29.0,Girona,ESP,1,1779.74658203,2024-03-16
1774,32.0,Girona,ESP,1,1770.80249023,2024-03-31
1775,30.0,Girona,ESP,1,1774.9732666,2024-04-09
1776,30.0,Girona,ESP,1,1774.49719238,2024-04-10
1777,29.0,Girona,ESP,1,1777.92407227,2024-04-13
1778,31.0,Girona,ESP,1,1771.79345703,2024-04-14
1779,30.0,Girona,ESP,1,1771.79345703,2024-04-16
1780,33.0,Girona,ESP,1,1760.92199707,2024-04-17
1781,32.0,Girona,ESP,1,1762.63745117,2024-04-18
1782,33.0,Girona,ESP,1,1762.63745117,2024-04-19
1783,32.0,Girona,ESP,1,1762.63745117,2024-04-20
1784,30.0,Girona,ESP,1,1767.41271973,2024-04-21
1785,31.0,Girona,ESP,1,1767.41271973,2024-04-24
1786,30.0,Girona,ESP,1,1767.41271973,2024-04-27
1787,29.0,Girona,ESP,1,1775.55419922,2024-04-30
1788,28.0,Girona,ESP,1,1776.20263672,2024-05-04
1789,26.0,Girona,ESP,1,1787.99084473,2024-05-08
1790,26.0,Girona,ESP,1,1789.82641602,2024-05-09
1791,24.0,Girona,ESP,1,1789.82641602,2024-05-10
1792,42.0,Sociedad,ESP,1,1718.13562012,2019-08-01
1793,42.0,Sociedad,ESP,1,1718.15075684,2019-08-08
1794,42.0,Sociedad,ESP,1,1719.18200684,2019-08-11
1795,41.0,Sociedad,ESP,1,1719.18200684,2019-08-13
1796,40.0,Sociedad,ESP,1,1719.18200684,2019-08-15
1797,40.0,Sociedad,ESP,1,1719.43115234,2019-08-17
1798,39.0,Sociedad,ESP,1,1724.13427734,2019-08-22
1799,38.0,Sociedad,ESP,1,1724.97375488,2019-08-23
1800,37.0,Sociedad,ESP,1,1724.97375488,2019-08-24
1801,38.0,Sociedad,ESP,1,1724.97375488,2019-08-25
1802,37.0,Sociedad,ESP,1,1731.2578125,2019-08-29
1803,40.0,Sociedad,ESP,1,1731.58276367,2019-08-30
1804,41.0,Sociedad,ESP,1,1723.1463623,2019-08-31
1805,39.0,Sociedad,ESP,1,1723.1463623,2019-09-01
1806,38.0,Sociedad,ESP,1,1723.1463623,2019-09-14
1807,35.0,Sociedad,ESP,1,1737.95056152,2019-09-17
1808,33.0,Sociedad,ESP,1,1740.95275879,2019-09-18
1809,34.0,Sociedad,ESP,1,1736.81774902,2019-09-19
1810,31.0,Sociedad,ESP,1,1737.05993652,2019-09-21
1811,33.0,Sociedad,ESP,1,1737.05993652,2019-09-22
1812,29.0,Sociedad,ESP,1,1750.47961426,2019-09-25
1813,28.0,Sociedad,ESP,1,1750.47961426,2019-09-26
1814,24.0,Sociedad,ESP,1,1758.42492676,2019-09-27
1815,25.0,Sociedad,ESP,1,1758.42492676,2019-09-29
1816,27.0,Sociedad,ESP,1,1752.5213623,2019-10-01
1817,27.0,Sociedad,ESP,1,1752.77624512,2019-10-02
1818,28.0,Sociedad,ESP,1,1748.81079102,2019-10-03
1819,27.0,Sociedad,ESP,1,1755.84655762,2019-10-06
1820,28.0,Sociedad,ESP,1,1746.2076416,2019-10-18
1821,29.0,Sociedad,ESP,1,1746.2076416,2019-10-20
1822,27.0,Sociedad,ESP,1,1752.87524414,2019-10-22
1823,26.0,Sociedad,ESP,1,1755.00830078,2019-10-23
1824,28.0,Sociedad,ESP,1,1755.19482422,2019-10-24
1825,27.0,Sociedad,ESP,1,1753.76599121,2019-10-25
1826,28.0,Sociedad,ESP,1,1753.76599121,2019-10-27
1827,27.0,Sociedad,ESP,1,1761.35876465,2019-10-30
1828,29.0,Sociedad,ESP,1,1749.46960449,2019-11-02
1829,31.0,Sociedad,ESP,1,1749.46960449,2019-11-03
1830,27.0,Sociedad,ESP,1,1757.54455566,2019-11-05
1831,27.0,Sociedad,ESP,1,1756.87597656,2019-11-06
1832,27.0,Sociedad,ESP,1,1754.93066406,2019-11-07
1833,27.0,Sociedad,ESP,1,1755.63122559,2019-11-08
1834,29.0,Sociedad,ESP,1,1750.08752441,2019-11-09
1835,28.0,Sociedad,ESP,1,1750.08752441,2019-11-10
1836,27.0,Sociedad,ESP,1,1750.08752441,2019-11-23
1837,27.0,Sociedad,ESP,1,1744.79919434,2019-11-24
1838,28.0,Sociedad,ESP,1,1744.79919434,2019-11-26
1839,29.0,Sociedad,ESP,1,1742.4564209,2019-11-27
1840,29.0,Sociedad,ESP,1,1743.9831543,2019-11-28
1841,31.0,Sociedad,ESP,1,1744.97851562,2019-11-30
1842,28.0,Sociedad,ESP,1,1753.20349121,2019-12-01
1843,29.0,Sociedad,ESP,1,1753.20349121,2019-12-04
1844,30.0,Sociedad,ESP,1,1753.20349121,2019-12-08
1845,30.0,Sociedad,ESP,1,1752.42810059,2019-12-10
1846,29.0,Sociedad,ESP,1,1757.24719238,2019-12-11
1847,28.0,Sociedad,ESP,1,1760.11877441,2019-12-12
1848,29.0,Sociedad,ESP,1,1754.59082031,2019-12-14
1849,27.0,Sociedad,ESP,1,1758.94763184,2019-12-15
1850,26.0,Sociedad,ESP,1,1758.94763184,2019-12-20
1851,27.0,Sociedad,ESP,1,1758.94763184,2019-12-21
1852,28.0,Sociedad,ESP,1,1758.94763184,2019-12-22
1853,26.0,Sociedad,ESP,1,1767.14038086,2019-12-27
1854,27.0,Sociedad,ESP,1,1767.14038086,2020-01-01
1855,26.0,Sociedad,ESP,1,1767.14038086,2020-01-05
1856,28.0,Sociedad,ESP,1,1756.64758301,2020-01-18
1857,27.0,Sociedad,ESP,1,1756.64758301,2020-01-19
1858,33.0,Sociedad,ESP,1,1743.16918945,2020-01-21
1859,32.0,Sociedad,ESP,1,1743.16918945,2020-01-25
1860,33.0,Sociedad,ESP,1,1743.16918945,2020-01-26
1861,29.0,Sociedad,ESP,1,1748.47290039,2020-02-02
1862,32.0,Sociedad,ESP,1,1739.41809082,2020-02-05
1863,31.0,Sociedad,ESP,1,1739.41809082,2020-02-09
1864,31.0,Sociedad,ESP,1,1745.50976562,2020-02-16
1865,32.0,Sociedad,ESP,1,1745.50976562,2020-02-18
1866,31.0,Sociedad,ESP,1,1747.76806641,2020-02-19
1867,32.0,Sociedad,ESP,1,1743.10498047,2020-02-20
1868,33.0,Sociedad,ESP,1,1743.10961914,2020-02-22
1869,29.0,Sociedad,ESP,1,1755.65197754,2020-02-25
1870,28.0,Sociedad,ESP,1,1755.59692383,2020-02-26
1871,30.0,Sociedad,ESP,1,1753.80969238,2020-02-27
1872,30.0,Sociedad,ESP,1,1754.82128906,2020-02-28
1873,29.0,Sociedad,ESP,1,1758.7755127,2020-02-29
1874,30.0,Sociedad,ESP,1,1758.7755127,2020-03-01
1875,29.0,Sociedad,ESP,1,1758.7755127,2020-03-07
1876,28.0,Sociedad,ESP,1,1756.55065918,2020-03-10
1877,26.0,Sociedad,ESP,1,1762.953125,2020-03-11
1878,23.0,Sociedad,ESP,1,1769.73754883,2020-06-14
1879,26.0,Sociedad,ESP,1,1765.24560547,2020-06-18
1880,28.0,Sociedad,ESP,1,1753.18835449,2020-06-21
1881,29.0,Sociedad,ESP,1,1747.3203125,2020-06-24
1882,35.0,Sociedad,ESP,1,1736.21557617,2020-06-28
1883,34.0,Sociedad,ESP,1,1736.21557617,2020-06-29
1884,36.0,Sociedad,ESP,1,1730.71789551,2020-07-02
1885,34.0,Sociedad,ESP,1,1735.17358398,2020-07-06
1886,34.0,Sociedad,ESP,1,1736.10192871,2020-07-10
1887,37.0,Sociedad,ESP,1,1725.08447266,2020-07-11
1888,38.0,Sociedad,ESP,1,1725.08447266,2020-07-13
1889,34.0,Sociedad,ESP,1,1735.88647461,2020-07-15
1890,35.0,Sociedad,ESP,1,1735.88647461,2020-07-16
