,Home,Away,FTR,Attendance,B365H,B365D,B365A,AvgHomePoints,AvgAwayPoints,AvgLosingHomePoints,AvgLosingAwayPoints,AvgGoalDiffHome,AvgGoalDiffAway,HomeWinsRatio,HomeDrawsRatio,AwayWinsRatio,AwayDrawsRatio,AvgHomeCornersLast5,AvgAwayCornersLast5,AvgHomeShotsLast5,AvgHomeShotsOnTargetLast5,AvgAwayShotsLast5,AvgAwayShotsOnTargetLast5,elo,elo_away,FormHomeTeam,FormAwayTeam,ProbabilityHomeWin,ProbabilityAwayWin,Date
84,18,21,1,20275.0,6.5,4.0,1.53,1.4,2.0,1.6,1.0,0.0,0.75,0.4,0.2,0.5,0.5,5.6,6.25,11.2,3.0,13.75,5.75,1574.28125,1850.26342773,2489.3340185532,3450.319189452,0.1311259219218765,0.6421257850578848,2019-10-19
85,0,6,1,16584.0,2.9,3.0,2.62,1.75,0.6666666666666666,1.25,2.333333333333333,0.5,-0.6666666666666666,0.5,0.25,0.0,0.6666666666666666,2.75,3.0,9.25,2.5,3.6666666666666665,2.0,1674.62268066,1679.38818359,2949.2461608855,1169.8114827466666,0.4867775835938779,0.2735575910652789,2019-10-20
86,22,5,1,28032.0,1.75,3.9,4.33,2.0,0.3333333333333333,1.0,2.6666666666666665,1.3333333333333333,-2.333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,4.333333333333333,3.6666666666666665,13.666666666666666,5.0,7.333333333333333,3.6666666666666665,1746.2076416,1681.17590332,3506.929199215,594.5765380858334,0.5806276484464405,0.1858603744842394,2019-10-20
87,10,26,-1,20653.0,3.0,3.3,2.37,0.0,0.75,3.0,2.25,-2.25,0.0,0.0,0.0,0.25,0.0,6.25,5.75,13.75,2.5,14.5,4.5,1687.68481445,1744.10314941,0.0,1296.856677246,0.4130131265522003,0.3452436736249361,2019-10-20
88,2,25,0,37107.0,1.66,3.4,6.5,2.25,1.4,0.75,1.6,1.0,-0.2,0.75,0.0,0.4,0.2,4.0,4.2,13.25,4.25,10.8,3.6,1736.14135742,1646.39147949,3988.857019041,2439.8499316408,0.611314875293288,0.1582266638889595,2019-10-20
89,23,17,1,34612.0,1.33,5.5,9.0,1.3333333333333333,0.75,1.6666666666666667,2.25,0.0,-0.75,0.3333333333333333,0.3333333333333333,0.25,0.0,8.333333333333334,5.25,16.333333333333332,4.333333333333333,12.5,3.0,1769.2199707,1689.48681641,2321.844767253333,1292.2968200685,0.5990654259568318,0.169185829013498,2019-10-20
90,26,0,1,16049.0,1.5,4.2,6.5,2.0,0.25,1.0,2.75,1.5,-1.5,0.5,0.5,0.0,0.25,2.5,3.5,14.25,7.0,6.25,1.5,1753.35852051,1684.57958984,3378.248291012,440.0498901365,0.5853776757385192,0.1815448568071041,2019-10-25
91,16,18,1,10058.0,1.8,3.4,4.75,0.2,0.0,2.8,3.0,-1.2,-2.0,0.0,0.2,0.0,0.0,7.6,2.333333333333333,13.0,4.6,8.0,1.6666666666666667,1626.79785156,1588.20410156,345.005649414,0.0,0.5461959325739362,0.2175225427779261,2019-10-26
92,25,8,1,20036.0,2.4,3.1,3.2,1.0,0.6,2.0,2.4,0.0,-0.4,0.0,1.0,0.0,0.6,6.333333333333333,5.2,8.333333333333334,2.333333333333333,11.0,2.6,1651.61523438,1709.0657959,1726.4591369625,1028.0478808596,0.4115244249725164,0.3467129009124617,2019-10-26
93,3,2,1,59211.0,1.7,3.5,5.75,1.8,0.75,1.2,2.25,0.4,-0.25,0.4,0.6,0.0,0.75,4.8,5.25,10.8,3.6,7.5,2.75,1873.73376465,1732.69909668,3152.0366455104,1276.9860534675,0.6697615037456037,0.1074624612513619,2019-10-26
94,6,22,-1,18002.0,3.0,3.25,2.45,1.4,1.4,1.6,1.6,-0.4,0.0,0.4,0.2,0.4,0.2,5.4,3.0,9.8,3.0,8.2,3.2,1671.21276855,1753.76599121,2417.0411767572,2369.9251953104,0.3753416553350717,0.3826902885944949,2019-10-27
95,13,5,1,18985.0,2.45,3.2,3.0,2.25,0.25,0.75,2.75,0.75,-2.25,0.75,0.0,0.0,0.25,5.0,3.25,9.5,2.5,8.5,4.0,1673.2121582,1675.39904785,3931.5748535145,440.4065307615,0.4903941127521977,0.2701010151841908,2019-10-27
96,17,10,-1,18934.0,2.1,3.5,3.5,2.0,1.25,1.0,1.75,0.75,-0.25,0.5,0.5,0.25,0.5,6.5,3.75,13.75,4.0,8.25,2.5,1686.0057373,1687.82275391,3359.898583984,2078.985290525,0.4909121406551509,0.2696063638414552,2019-10-27
97,23,11,1,38181.0,1.72,3.3,6.0,1.75,1.25,1.25,1.75,0.25,0.0,0.5,0.25,0.25,0.5,8.5,5.75,17.0,4.5,12.25,3.25,1775.17712402,1766.84228516,3056.331805422,2223.2274780275,0.5050550753851492,0.2561473066215132,2019-10-27
98,19,24,1,14976.0,2.87,3.1,2.62,1.5,1.0,1.5,2.0,0.25,-0.75,0.25,0.75,0.25,0.25,6.5,5.0,12.25,4.25,9.75,3.25,1663.96899414,1804.07067871,2679.145092774,1789.20456543,0.2941109659198517,0.4653924230068954,2019-10-27
99,0,3,0,17235.0,6.0,3.5,1.65,2.0,1.75,1.0,1.25,0.8,0.25,0.6,0.2,0.5,0.25,3.0,4.5,9.8,3.0,10.0,2.5,1676.3527832,1878.65270996,3447.674218748,2894.1062927210005,0.2129601938967126,0.5511148757735015,2019-10-29
100,4,25,1,59896.0,1.12,9.5,17.0,3.0,1.3333333333333333,0.0,1.6666666666666667,2.75,-0.1666666666666666,1.0,0.0,0.3333333333333333,0.3333333333333333,6.5,4.8,15.0,7.25,9.8,3.6,1994.62109375,1662.61584473,5194.132250982,1771.48684082,0.8238568667380495,-0.0054293670808313,2019-10-29
101,24,23,0,37881.0,2.8,3.4,2.5,1.8,1.8,1.2,1.2,0.6,-0.2,0.4,0.6,0.6,0.0,4.8,5.4,11.0,4.2,13.0,5.0,1789.9888916,1783.66589355,3033.3403125000004,3155.016928712401,0.5022642951825178,0.2587960954977282,2019-10-30
102,22,17,-1,28142.0,1.5,4.5,6.5,2.25,0.6,0.75,2.4,1.5,-0.8,0.75,0.0,0.2,0.0,6.0,4.4,14.75,5.25,12.4,3.4,1761.35876465,1676.19665527,3910.524774165,1043.191655274,0.6057367559046859,0.1632049777726261,2019-10-30
103,2,10,1,37094.0,1.9,3.25,4.5,2.0,1.6,1.0,1.4,0.8,0.0,0.6,0.2,0.4,0.4,3.8,4.4,14.4,4.8,9.4,2.6,1727.78015137,1697.63183594,3424.211962888,2673.1085546848,0.5348830580774435,0.2280619735934985,2019-10-30
104,5,6,1,43353.0,2.0,3.5,3.75,1.6,0.5,1.4,2.5,0.4,-1.0,0.4,0.4,0.0,0.5,6.2,3.75,13.2,3.8,6.25,2.0,1669.12780762,1663.61987305,2711.5079687456,868.79967041,0.5011319169438521,0.2598718558791414,2019-10-30
105,21,16,1,53870.0,1.25,6.0,12.0,2.5,0.25,0.5,2.75,1.25,-1.0,0.75,0.25,0.0,0.25,6.5,5.0,19.75,7.25,13.5,5.0,1841.75036621,1632.32336426,4142.769165035,438.0188476565,0.7360519511724406,0.0539481206859471,2019-10-30
106,18,19,0,12641.0,2.45,3.0,3.1,1.6666666666666667,1.0,1.3333333333333333,2.0,0.1666666666666666,-0.4,0.5,0.1666666666666666,0.2,0.4,4.6,5.8,9.0,2.4,10.4,2.8,1582.67858887,1678.05090332,2476.1956201164,1680.3088378920002,0.3569548789951049,0.4011711074223887,2019-10-31
107,8,26,1,5583.0,2.62,3.5,2.5,1.5,1.2,1.5,1.8,-0.25,0.2,0.5,0.0,0.4,0.0,4.5,5.2,8.5,2.0,13.8,4.6,1698.06518555,1761.58532715,2671.4819091809995,2079.1350292967995,0.4027688627293569,0.3553715580415445,2019-10-31
108,11,13,1,10227.0,1.9,3.3,4.33,1.6,1.6,1.4,1.4,0.4,0.6,0.4,0.4,0.4,0.4,4.2,4.6,9.6,2.2,11.0,5.0,1758.35351562,1679.48339844,2732.3755468768,2768.365390624,0.5979979421241198,0.1701454879240365,2019-10-31
109,10,24,-1,18428.0,2.7,3.3,2.62,0.0,0.8,3.0,2.2,-2.0,-1.0,0.0,0.0,0.2,0.2,6.4,4.2,14.6,2.6,8.2,2.8,1687.8918457,1787.71948242,0.0,1433.6255664064,0.3505917475989948,0.4075984002192155,2019-11-02
110,17,4,1,23341.0,9.0,5.75,1.3,1.6,1.4,1.4,1.6,0.4,0.4,0.4,0.4,0.4,0.2,6.0,3.6,12.4,3.8,9.2,3.4,1688.08581543,1996.90942383,2773.9149609376,2367.5389746063997,0.1005523764770943,0.6779881983746276,2019-11-02
111,23,3,0,39957.0,2.3,3.2,3.3,2.0,1.6,1.0,1.4,0.6,0.2,0.6,0.2,0.4,0.4,7.8,3.8,16.6,5.2,9.8,2.6,1785.93530273,1875.1060791,3569.580712892,2686.2142187456,0.3658371060352769,0.3922265937509825,2019-11-02
112,21,5,0,70375.0,1.25,6.5,9.0,2.6,0.2,0.4,2.8,2.0,-2.0,0.8,0.2,0.0,0.2,6.8,3.0,20.2,8.0,9.2,3.2,1846.94311523,1675.05664062,4331.896181636401,346.6398535152,0.7013222745070778,0.0813330696618387,2019-11-02
113,25,18,1,18419.0,2.0,3.3,4.0,1.5,0.0,1.5,3.0,0.5,-1.75,0.25,0.75,0.0,0.0,5.75,3.0,8.25,2.75,8.25,1.5,1660.32751465,1583.28076172,2546.7351928709995,0.0,0.5957364315002706,0.1721809517655025,2019-11-03
114,26,2,0,17460.0,1.83,3.6,4.5,2.2,0.6,0.8,2.4,1.8,-0.6,0.6,0.4,0.0,0.6,3.0,5.6,15.2,7.2,7.8,2.6,1753.82592773,1737.5201416,3776.6886523388,1021.04765625,0.5160494373053711,0.2457467549706092,2019-11-03
115,19,0,1,15954.0,2.1,2.87,4.5,1.8,0.2,1.2,2.8,0.6,-1.8,0.4,0.6,0.0,0.2,6.4,3.6,14.0,6.0,7.4,1.8,1677.4486084,1679.89941406,3206.36390625,348.90530761720004,0.4900243715153805,0.2704541428934733,2019-11-03
116,6,11,-1,14704.0,2.5,3.1,3.0,1.1666666666666667,1.0,1.8333333333333333,2.0,-0.5,-0.4,0.3333333333333333,0.1666666666666666,0.2,0.4,4.8,4.6,10.2,2.4,11.6,3.4,1657.69104004,1764.79064941,2404.4409716768,1734.435009766,0.3402442756145732,0.4180854277154968,2019-11-03
117,16,8,-1,9649.0,2.25,3.1,3.5,0.6666666666666666,0.5,2.333333333333333,2.5,-0.8333333333333334,-0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.5,6.8,5.2,12.2,4.8,11.4,2.2,1627.13061523,1705.82446289,1351.6757421872,1024.8557373048002,0.3808946823753465,0.3771352914519331,2019-11-03
118,13,22,-1,16898.0,3.1,3.2,2.45,2.4,1.6666666666666667,0.6,1.3333333333333333,0.8,0.1666666666666666,0.8,0.0,0.5,0.1666666666666666,4.8,3.8,10.2,2.6,7.6,3.4,1673.04638672,1749.46960449,4186.981289059199,3081.4067724588003,0.3841644776936642,0.3738700345653064,2019-11-03
119,22,16,0,27684.0,1.8,3.4,5.0,1.8,0.2,1.2,2.8,1.0,-1.8,0.6,0.0,0.0,0.2,6.6,4.6,15.2,5.2,11.8,4.6,1755.63122559,1617.0682373,3029.9081396436004,353.69233886760003,0.6671144760967012,0.1096996282037683,2019-11-08
120,0,25,1,16148.0,2.4,3.0,3.4,1.8333333333333333,1.1428571428571428,1.1666666666666667,1.8571428571428568,0.6666666666666666,-0.7142857142857143,0.5,0.3333333333333333,0.2857142857142857,0.2857142857142857,3.4,4.8,10.2,3.2,9.8,3.4,1669.1862793,1666.1541748,2736.6218359328,1414.161875,0.497686195031284,0.2631488100994544,2019-11-09
121,24,13,1,39882.0,1.61,3.7,6.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.5,0.1666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,5.4,3.8,10.2,3.6,10.2,4.0,1799.05761719,1663.0579834,3066.2499023460005,2440.0439013664,0.6643507728682342,0.1120423546929386,2019-11-09
122,8,21,-1,7045.0,5.25,4.33,1.6,1.8,1.6,1.2,1.4,0.0,0.4,0.6,0.0,0.4,0.4,5.2,5.8,11.8,3.2,13.6,5.4,1712.06018066,1842.67150879,3252.5801367192,2770.1423046848004,0.307213066813681,0.4518624665010092,2019-11-09
123,4,6,1,71209.0,1.2,7.5,13.0,3.0,0.4,0.0,2.6,3.0,-1.0,1.0,0.0,0.0,0.4,6.4,5.0,15.6,7.6,8.6,2.6,1967.93005371,1648.4309082,5177.888671878,710.896708984,0.8164939744296809,-0.0012107275851077,2019-11-09
124,18,26,1,8348.0,3.6,3.25,2.15,1.5714285714285714,1.0,1.4285714285714286,2.0,0.1428571428571428,0.0,0.4285714285714285,0.2857142857142857,0.3333333333333333,0.0,4.6,5.2,8.8,2.2,11.0,3.8,1573.62744141,1749.26257324,2830.5152734368003,2060.7634277352,0.2466159137934753,0.5151284004714364,2019-11-10
125,2,17,1,33202.0,1.66,3.75,5.5,2.1666666666666665,1.0,0.8333333333333334,2.0,1.1666666666666667,-0.5,0.6666666666666666,0.1666666666666666,0.3333333333333333,0.0,3.6,3.6,13.6,4.8,11.8,3.4,1738.25683594,1705.2713623,3413.68740234,2061.232207032,0.5386992305209097,0.2244995397108422,2019-11-10
126,3,10,1,53069.0,1.45,4.0,8.5,2.0,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,-0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,5.6,4.4,11.6,3.0,10.8,3.4,1862.59765625,1688.68518066,3146.1709570308003,2383.8428906235995,0.703298928187607,0.0797328693664707,2019-11-10
127,11,19,0,10558.0,1.95,3.3,4.33,1.8333333333333333,1.0,1.1666666666666667,2.0,0.6666666666666666,-0.3333333333333333,0.5,0.3333333333333333,0.1666666666666666,0.5,3.8,6.4,10.0,2.4,12.0,3.2,1760.85046387,1684.33496094,3413.363525392,1023.8420361336,0.5950759460892482,0.172776026659957,2019-11-10
128,5,23,-1,52123.0,3.6,3.4,2.1,1.8333333333333333,1.6666666666666667,1.1666666666666667,1.3333333333333333,0.5,-0.1666666666666666,0.5,0.3333333333333333,0.5,0.1666666666666666,6.0,4.8,12.8,4.4,12.6,4.4,1679.29260254,1785.87927246,3785.4866650348,2474.389018556,0.340972436515028,0.4173460082290695,2019-11-10
129,17,18,1,15110.0,1.75,3.75,4.5,1.8333333333333333,0.0,1.1666666666666667,3.0,0.6666666666666666,-2.0,0.5,0.3333333333333333,0.0,0.0,5.0,3.6,11.0,3.6,9.4,1.4,1699.88452148,1588.4675293,2758.2780078144,0.0,0.6368992387586472,0.1356730580772413,2019-11-22
130,16,4,-1,12110.0,7.0,4.75,1.44,0.5714285714285714,1.1666666666666667,2.4285714285714284,1.8333333333333333,-0.8571428571428571,0.0,0.1428571428571428,0.1428571428571428,0.3333333333333333,0.1666666666666666,5.8,2.6,12.6,5.0,8.8,4.2,1622.61193848,1969.95812988,1391.2446874992002,2358.9688623032,0.0694787070657024,0.7161081252088543,2019-11-23
131,5,24,1,46545.0,2.4,3.4,2.9,1.5714285714285714,1.1666666666666667,1.4285714285714286,1.8333333333333333,0.2857142857142857,-0.6666666666666666,0.4285714285714285,0.2857142857142857,0.3333333333333333,0.1666666666666666,4.6,4.4,13.0,4.4,8.6,3.4,1672.05419922,1803.71875,2769.6633203104,2421.171108398,0.3057516759818069,0.4533677564510534,2019-11-23
132,13,3,0,17003.0,5.0,3.1,1.9,2.0,1.5,1.0,1.5,0.5,0.1666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.5,4.4,3.6,8.8,3.2,11.4,2.8,1658.39685059,1866.54309082,4129.455644529599,1999.1207812488,0.205843427735226,0.5588152934532654,2019-11-23
133,21,22,1,69305.0,1.36,5.5,7.5,2.333333333333333,1.8571428571428568,0.6666666666666666,1.1428571428571428,1.6666666666666667,0.2857142857142857,0.6666666666666666,0.3333333333333333,0.5714285714285714,0.1428571428571428,7.8,3.8,20.2,8.6,7.0,3.6,1856.10021973,1750.08752441,4360.5083691364,3123.5550292944,0.6306373877832271,0.141148788455025,2019-11-23
134,10,11,0,22031.0,2.87,2.9,2.8,0.0,1.3333333333333333,3.0,1.6666666666666667,-1.8333333333333333,-0.1666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,5.8,4.6,15.8,3.0,12.2,4.4,1684.73974609,1756.67797852,0.0,2776.7769140608007,0.3906276733516857,0.3674282045123842,2019-11-24
135,19,2,-1,16145.0,2.6,3.0,3.0,2.0,0.6666666666666666,1.0,2.333333333333333,0.8333333333333334,-0.5,0.5,0.5,0.0,0.6666666666666666,6.2,6.4,16.6,6.8,9.4,2.6,1688.50744629,1743.64367676,3809.818793946,1035.4118994143998,0.4148619815887872,0.3434202182994081,2019-11-24
136,8,0,-1,6315.0,1.85,3.5,4.5,1.5,0.1666666666666666,1.5,2.833333333333333,-0.6666666666666666,-1.8333333333333333,0.5,0.0,0.0,0.1666666666666666,5.0,3.4,12.4,3.2,8.6,2.2,1698.6315918,1679.60559082,3220.0524755856004,0.0,0.5197773911072187,0.2422328193685415,2019-11-24
137,26,6,-1,17352.0,1.8,3.8,4.33,2.0,0.3333333333333333,1.0,2.6666666666666665,1.5,-1.3333333333333333,0.5,0.5,0.0,0.3333333333333333,4.2,5.2,15.0,7.2,9.4,3.4,1734.42248535,1646.40283203,3689.6232226524,349.9191796872,0.6092176132683045,0.1600959697377806,2019-11-24
138,25,23,-1,18169.0,4.0,3.5,1.9,1.8,1.8571428571428568,1.2,1.1428571428571428,1.0,0.0,0.4,0.6,0.5714285714285714,0.1428571428571428,5.0,4.4,9.0,3.4,12.4,4.4,1655.73498535,1793.11779785,3104.1572607432,2463.8109863275995,0.2978489708494712,0.4615244260578618,2019-11-24
139,6,25,0,16918.0,1.75,3.6,5.0,1.0,1.0,2.0,2.0,-0.5714285714285714,-1.0,0.2857142857142857,0.1428571428571428,0.25,0.25,4.4,5.0,9.2,1.6,8.2,2.8,1663.62121582,1649.32324219,1378.0864257808,1402.5535937504003,0.5132897856064103,0.2483521425392622,2019-11-29
140,0,21,-1,19357.0,6.5,4.33,1.5,2.0,1.8333333333333333,1.0,1.1666666666666667,1.0,1.0,0.5714285714285714,0.2857142857142857,0.5,0.3333333333333333,4.0,6.2,11.0,3.8,12.2,4.2,1694.99243164,1859.37902832,3458.39101562,2761.6834374976006,0.2613543217643366,0.4995724143045464,2019-11-30
141,22,8,1,28612.0,1.72,3.75,5.0,1.6666666666666667,0.8571428571428571,1.3333333333333333,2.142857142857143,0.8333333333333334,-0.4285714285714285,0.5,0.1666666666666666,0.1428571428571428,0.4285714285714285,6.6,4.4,14.6,5.2,10.4,3.0,1744.97851562,1683.60339355,2358.3288476524,1679.474536132,0.5759600320169904,0.1901139170891175,2019-11-30
142,18,5,-1,16810.0,2.62,3.3,2.7,1.75,0.3333333333333333,1.25,2.6666666666666665,0.375,-1.6666666666666667,0.5,0.25,0.0,0.3333333333333333,4.2,3.8,7.8,2.6,11.0,3.2,1584.95019531,1681.6673584,3464.41166992,687.265390624,0.3550324390239396,0.4031112049442531,2019-11-30
143,24,26,1,38521.0,2.4,3.4,2.9,1.8571428571428568,0.8571428571428571,1.1428571428571428,2.142857142857143,0.7142857142857143,-0.2857142857142857,0.4285714285714285,0.5714285714285714,0.2857142857142857,0.0,5.4,5.0,10.8,3.6,13.8,4.2,1795.44445801,1717.56274414,3096.0179296884,1009.897353516,0.596773073007674,0.1712475258123023,2019-11-30
144,23,16,1,33648.0,1.57,4.0,6.0,1.8333333333333333,0.3333333333333333,1.1666666666666667,2.6666666666666665,0.5,-1.5,0.5,0.3333333333333333,0.0,0.3333333333333333,7.2,3.2,15.0,5.0,9.2,3.6,1801.63427734,1620.30603027,3484.06645508,706.6999414064,0.7104337008022779,0.0739960119288543,2019-12-01
145,2,13,1,37974.0,1.7,3.4,6.0,2.2857142857142856,1.1428571428571428,0.7142857142857143,1.8571428571428568,1.1428571428571428,-0.1428571428571428,0.7142857142857143,0.1428571428571428,0.2857142857142857,0.2857142857142857,5.0,3.4,15.2,5.8,10.0,3.0,1752.62695312,1662.16479492,3404.8172851520003,1404.6664648432,0.612175967238108,0.157460027015494,2019-12-01
146,10,19,-1,21238.0,2.15,3.1,3.6,0.1428571428571428,1.0,2.857142857142857,2.0,-1.5714285714285714,-0.2857142857142857,0.0,0.1428571428571428,0.1428571428571428,0.5714285714285714,4.8,6.2,14.0,2.8,9.4,2.4,1681.84631348,1679.88269043,343.59886718760004,1004.5627441416,0.4961963969214812,0.264567269850704,2019-12-01
147,11,17,1,6535.0,1.66,3.8,5.5,1.7142857142857142,0.8571428571428571,1.2857142857142858,2.142857142857143,0.5714285714285714,-0.5714285714285714,0.4285714285714285,0.4285714285714285,0.2857142857142857,0.0,4.8,2.8,9.8,3.2,11.8,3.2,1761.5267334,1703.76049805,3466.577050784,2080.785351564,0.571322511342693,0.1943524430074888,2019-12-01
148,3,4,-1,64226.0,2.75,3.3,2.6,2.142857142857143,1.4285714285714286,0.8571428571428571,1.5714285714285714,0.8571428571428571,0.1428571428571428,0.5714285714285714,0.4285714285714285,0.4285714285714285,0.1428571428571428,7.2,3.4,13.8,3.4,9.4,4.6,1857.53442383,1976.73828125,3256.4143652328003,3111.5644628904,0.3231481442148997,0.4355094456595615,2019-12-01
149,26,3,0,17964.0,3.6,3.3,2.15,1.7142857142857142,1.4285714285714286,1.2857142857142858,1.5714285714285714,1.0,0.1428571428571428,0.4285714285714285,0.4285714285714285,0.2857142857142857,0.5714285714285714,5.6,4.2,16.0,6.4,12.4,3.6,1713.21508789,1850.50085449,3443.185888668,2373.26007324,0.2979826309269281,0.4613862360617811,2019-12-06
150,21,10,1,64125.0,1.2,7.0,13.0,2.4285714285714284,1.1428571428571428,0.5714285714285714,1.8571428571428568,1.7142857142857142,-0.7142857142857143,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.2857142857142857,6.8,4.4,18.8,8.4,11.4,3.2,1865.08984375,1667.58410645,4365.252797848801,1392.2647265616,0.725454528054915,0.0621307549859176,2019-12-07
151,13,0,1,14773.0,2.2,3.1,3.5,1.8571428571428568,0.5714285714285714,1.1428571428571428,2.4285714285714284,0.4285714285714285,-1.2857142857142858,0.5714285714285714,0.1428571428571428,0.1428571428571428,0.1428571428571428,4.0,3.8,8.8,3.0,9.0,3.0,1656.07836914,1689.28149414,3460.10336914,1029.9728906256,0.4464038110029332,0.3125202384847617,2019-12-07
152,17,24,-1,23137.0,3.2,3.75,2.15,2.0,1.0,1.0,2.0,0.7142857142857143,-0.7142857142857143,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.1428571428571428,4.4,4.2,10.4,4.2,8.6,3.4,1693.94030762,1799.79211426,2792.893828128,2405.5522558592,0.3420161116510469,0.4162865774793187,2019-12-07
153,4,18,1,71072.0,1.14,8.5,17.0,3.0,0.0,0.0,3.0,3.0,-1.8333333333333333,1.0,0.0,0.0,0.0,4.6,4.0,13.6,7.6,9.8,2.6,1983.77185059,1577.46032715,5042.263549805999,0.0,0.8615530622982156,-0.023737416844755,2019-12-07
154,8,11,-1,5969.0,2.8,2.9,2.87,1.2857142857142858,1.2857142857142858,1.7142857142857142,1.7142857142857142,-0.8571428571428571,-0.1428571428571428,0.4285714285714285,0.0,0.2857142857142857,0.4285714285714285,6.4,4.0,13.8,3.8,12.0,4.0,1675.37841797,1771.34692383,2169.6635742192,2735.6265234368,0.3561024565190578,0.4020311752853758,2019-12-08
155,5,2,1,46106.0,2.3,3.2,3.3,1.75,1.0,1.25,2.0,0.375,-0.2857142857142857,0.5,0.25,0.1428571428571428,0.5714285714285714,4.6,5.6,16.6,5.6,8.4,2.4,1689.15722656,1758.71337891,3489.943554688,1735.299169922,0.3940623394437665,0.3640115802183374,2019-12-08
156,25,22,0,18654.0,3.2,3.2,2.37,1.5,1.625,1.5,1.375,0.6666666666666666,0.0,0.3333333333333333,0.5,0.5,0.125,4.6,4.4,8.2,3.4,8.8,4.4,1651.87231445,1753.20349121,2789.2586328128,3101.0731787088,0.3484482133499282,0.409767247849097,2019-12-08
157,16,6,1,7115.0,2.37,3.1,3.3,0.5,0.7142857142857143,2.5,2.2857142857142856,-0.875,-0.8571428571428571,0.125,0.125,0.1428571428571428,0.2857142857142857,4.2,5.0,12.4,5.0,10.4,4.2,1617.62426758,1661.07202148,1376.9067968736,1039.6472753904002,0.4316974732122652,0.3268780898222457,2019-12-08
158,19,23,0,15045.0,3.4,3.3,2.2,1.7142857142857142,2.0,1.2857142857142858,1.0,0.5714285714285714,0.125,0.4285714285714285,0.4285714285714285,0.625,0.125,6.8,4.0,16.0,7.2,9.4,3.4,1694.14489746,1804.31616211,3513.843554688,2463.914106444,0.335889683663754,0.42251192912007,2019-12-08
159,0,16,0,15567.0,2.4,3.0,3.2,1.75,0.2857142857142857,1.25,2.7142857142857144,0.75,-1.4285714285714286,0.5,0.25,0.0,0.2857142857142857,5.4,2.8,11.2,4.2,8.2,3.6,1679.22302246,1627.08581543,3484.26396484,354.09746582040003,0.5640292612958406,0.2010426617703759,2019-12-13
160,13,17,-1,14127.0,2.0,3.6,3.8,2.0,0.75,1.0,2.25,0.75,-1.0,0.625,0.125,0.25,0.0,3.6,3.8,9.2,2.8,9.8,3.0,1670.46252441,1686.01000977,3466.681298828,2088.197958984,0.4715669423849283,0.2881568210979885,2019-12-14
161,22,4,0,36639.0,5.25,4.2,1.61,1.8571428571428568,1.625,1.1428571428571428,1.375,1.1428571428571428,0.25,0.5714285714285714,0.1428571428571428,0.5,0.125,6.8,3.4,13.4,4.6,10.4,5.4,1754.59082031,1992.28308105,2422.0916357372,4145.7656835936,0.1714591223926402,0.5965380127866582,2019-12-14
162,2,8,0,43203.0,1.66,3.75,5.5,2.375,0.75,0.625,2.25,1.25,-0.75,0.75,0.125,0.125,0.375,5.2,5.0,15.4,6.2,11.2,3.4,1752.81396484,1669.98010254,3352.575830076,1691.7950683580002,0.6028849863651704,0.1657580573054765,2019-12-14
163,3,19,1,46033.0,1.4,4.33,10.0,1.875,1.25,1.125,1.75,0.625,0.0,0.5,0.375,0.25,0.5,6.4,5.8,13.2,2.8,11.4,4.0,1853.14196777,1697.33557129,2846.964804688,2050.644433596,0.6852149193495223,0.0945378157975688,2019-12-14
164,11,25,1,10816.0,1.66,3.6,6.0,1.875,1.0,1.125,2.0,1.0,-0.8888888888888888,0.5,0.375,0.2222222222222222,0.3333333333333333,4.6,4.0,9.6,4.0,8.6,2.6,1786.50073242,1654.81054688,3341.235253912,1770.0141357420002,0.6596621531274948,0.1160326873437132,2019-12-15
165,6,18,0,13247.0,1.7,3.8,5.0,1.0,0.0,2.0,3.0,-0.5,-2.0,0.25,0.25,0.0,0.0,6.0,4.4,11.0,2.6,10.2,2.6,1655.93615723,1578.35852051,1698.0992919920002,0.0,0.5963957512826443,0.171587200318272,2019-12-15
166,10,5,0,22248.0,2.6,3.25,2.8,0.125,0.7142857142857143,2.875,2.2857142857142856,-1.625,-1.2857142857142858,0.0,0.125,0.1428571428571428,0.2857142857142857,4.2,4.0,13.0,3.2,12.6,3.4,1654.21020508,1699.38232422,346.710625,1360.8837304672,0.4292167824104466,0.3293085053938496,2019-12-15
167,23,26,-1,36521.0,1.66,4.0,5.0,2.0,0.75,1.0,2.25,0.5714285714285714,-0.375,0.5714285714285714,0.2857142857142857,0.25,0.0,6.8,4.8,16.4,6.6,16.4,5.0,1793.47937012,1717.15246582,4507.824711915201,1025.7961523448,0.5948412969487253,0.1729875033547601,2019-12-15
