,Wk,Day,Date,Time,Home,Away,FTR,Attendance,B365H,B365D,B365A,AttackStrengthHome,AttackStrengthAway,DefenseWeaknessHome,DefenseWeaknessAway,Season,AvgHomePoints,AvgAwayPoints,AvgLosingHomePoints,AvgLosingAwayPoints,AvgGoalDiffHome,AvgGoalDiffAway,HomeWinsRatio,HomeDrawsRatio,AwayWinsRatio,AwayDrawsRatio,AvgHomeCornersLast5,AvgAwayCornersLast5,AvgHomeShotsLast5,AvgHomeShotsOnTargetLast5,AvgAwayShotsLast5,AvgAwayShotsOnTargetLast5,elo,elo_away,FormHomeTeam,FormAwayTeam,ProbabilityDraw,ProbabilityHomeWin,ProbabilityAwayWin
1545,3.0,Sun,2023-08-27,16:30,Villarreal,Barcelona,A,21679.0,3.6,3.5,2.0,0.0333333333333333,0.0,0.0571428571428571,0.0,23/24,0.0,1.0,3.0,2.0,-1.0,0.0,0.0,0.0,0.0,1.0,7.8,5.2,15.8,6.6,12.8,4.4,1765.17810059,1858.98986816,3517.830175776,1320.7828710928002,0.2418926494600289,0.3591874079836354,0.3989199425563356
1546,3.0,Sun,2023-08-27,18:30,Valencia,Osasuna,A,42474.0,1.91,3.4,4.0,0.04,0.064516129032258,0.0,0.0,23/24,3.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,6.0,3.0,13.2,4.0,9.2,3.0,1676.11828613,1659.8560791,3751.001611328401,2091.331875,0.2382071894249172,0.5159896113246085,0.2458031992504742
1547,3.0,Sun,2023-08-27,20:30,Athletic Club,Betis,H,44340.0,1.85,3.5,4.2,0.0,0.0606060606060606,0.0606060606060606,0.0384615384615384,23/24,0.0,3.0,3.0,0.0,-2.0,1.0,0.0,0.0,1.0,0.0,11.0,2.8,14.4,4.0,10.2,3.0,1701.41015625,1748.31335449,1033.0293164051998,3468.106298828,0.2415227496994705,0.4267251992241883,0.3317520510763412
1548,3.0,Mon,2023-08-28,18:30,Getafe,Alavés,H,11023.0,2.2,2.88,3.8,0.0,0.0,0.0,0.0303030303030303,23/24,1.0,0.0,2.0,3.0,0.0,-1.0,0.0,1.0,0.0,0.0,2.8,3.6,13.0,5.2,7.8,2.2,1642.01013184,1600.98303223,2678.2991796928,0.0,0.2360485730185538,0.5494287614795407,0.2145226655019055
1549,3.0,Mon,2023-08-28,20:30,Rayo Vallecano,Atlético Madrid,A,13966.0,4.2,3.3,1.95,0.0,0.0,0.0,0.0,23/24,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2,3.0,13.4,4.8,10.4,4.2,1648.14135742,1845.98254395,4194.6411328128,1997.0895996096003,0.2363526576213343,0.2184536937320553,0.5451936486466102
1550,4.0,Fri,2023-09-01,18:30,Cádiz,Villarreal,H,18557.0,3.4,3.4,2.15,0.0588235294117647,0.0217391304347826,0.0217391304347826,0.0,23/24,2.0,3.0,1.0,0.0,0.5,1.0,0.5,0.5,1.0,0.0,4.2,4.2,11.0,3.4,12.0,3.8,1630.50793457,1756.73950195,4267.068330075201,2305.4118554712,0.2410973989095532,0.3133086481204393,0.4455939529700073
1551,4.0,Fri,2023-09-01,21:00,Almería,Celta Vigo,A,14196.0,2.8,3.4,2.5,0.027027027027027,0.0212765957446808,0.1063829787234042,0.027027027027027,23/24,0.0,1.0,3.0,2.0,-2.0,0.0,0.0,0.0,0.0,1.0,5.0,5.8,16.8,5.4,11.0,3.8,1600.85742188,1643.82995605,2362.4483203104,333.85555175800005,0.241410156512689,0.4323808981858592,0.3262089453014518
1552,4.0,Sat,2023-09-02,13:00,Real Sociedad,Granada,H,27808.0,1.44,4.5,7.0,0.0512820512820512,0.02,0.04,0.0769230769230769,23/24,1.0,0.0,2.0,3.0,0.0,-2.0,0.0,1.0,0.0,0.0,7.0,4.2,15.2,3.6,11.4,4.4,1770.70703125,1607.73974609,2994.051752928,1414.9221679680002,0.2189735566448424,0.6924799589677401,0.0885464843874175
1553,4.0,Sat,2023-09-02,15:15,Real Madrid,Getafe,H,66747.0,1.33,5.25,9.5,0.0,0.0,0.0,0.0681818181818181,23/24,0.0,0.0,0.0,3.0,0.0,-3.0,0.0,0.0,0.0,0.0,5.2,2.8,13.8,5.0,7.6,1.8,1917.43310547,1646.50610352,4268.9634863252,1419.726777344,0.1964652162244997,0.7846585556034444,0.0188762281720557
1554,4.0,Sat,2023-09-02,17:30,Alavés,Valencia,H,16641.0,2.9,2.88,2.75,0.0869565217391304,0.037037037037037,0.0555555555555555,0.0217391304347826,23/24,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,5.4,3.8,14.4,5.6,12.6,4.0,1594.58496094,1664.6965332,4102.139296872,2355.6685058592,0.2419307021822267,0.3932613991511755,0.3648078986665979
1555,4.0,Sat,2023-09-02,20:00,Betis,Rayo Vallecano,H,50619.0,1.95,3.4,4.0,0.0,0.074074074074074,0.0,0.0,23/24,1.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,3.4,4.4,10.8,2.6,15.6,5.4,1736.76062012,1634.16491699,2018.830751952,2044.260498048,0.228700606282577,0.6266367990372765,0.1446625946801464
1556,4.0,Sun,2023-09-03,13:00,Girona,Las Palmas,H,11619.0,1.67,3.8,5.25,0.0612244897959183,0.0,0.0,0.0204081632653061,23/24,3.0,0.0,0.0,3.0,3.0,-1.0,1.0,0.0,0.0,0.0,5.2,4.0,11.0,4.8,7.0,1.0,1690.11804199,1572.15258789,3015.6591357396005,0.0,0.2264487909500132,0.6443782620330569,0.1291729470169298
1557,4.0,Sun,2023-09-03,15:15,Mallorca,Athletic Club,D,17043.0,3.3,3.0,2.38,0.0,0.037037037037037,0.0185185185185185,0.0,23/24,0.0,3.0,3.0,0.0,-1.0,2.0,0.0,0.0,1.0,0.0,3.6,5.4,7.4,2.6,12.0,5.4,1631.69421387,1711.06091309,3361.029443356,1729.6814208980002,0.2419705603453728,0.3799261119025632,0.3781033277520639
1558,4.0,Sun,2023-09-03,20:00,Osasuna,Barcelona,A,21966.0,5.25,4.0,1.65,0.0,0.074074074074074,0.037037037037037,0.0625,23/24,0.0,2.0,3.0,1.0,-2.0,0.5,0.0,0.0,0.5,0.5,4.2,4.6,14.4,5.0,15.0,5.6,1666.46313477,1865.52648926,3081.3532031304,2329.6194482428,0.2362369186913809,0.2169423043573474,0.5468207769512717
1559,5.0,Fri,2023-09-15,20:00,Rayo Vallecano,Alavés,H,12116.0,2.0,3.25,4.0,0.0,0.0,0.125,0.04,23/24,0.0,0.0,3.0,3.0,-7.0,-1.0,0.0,0.0,0.0,0.0,4.4,4.0,13.4,4.8,9.4,2.2,1630.24267578,1602.65209961,3038.3205029315995,0.0,0.2372784114490235,0.5314294810770159,0.2312921074739605
1560,5.0,Sat,2023-09-16,13:00,Athletic Club,Cádiz,H,42881.0,1.53,4.0,7.0,0.0769230769230769,0.0,0.0714285714285714,0.0384615384615384,23/24,1.5,0.0,1.5,3.0,0.0,-2.0,0.5,0.0,0.0,0.0,10.4,4.2,15.8,4.8,11.2,3.4,1710.93347168,1643.92834473,2045.9888378904,342.66803711000006,0.2332844312643017,0.5831333880643177,0.1835821806713805
1561,5.0,Sat,2023-09-16,15:15,Valencia,Atlético Madrid,H,45363.0,3.8,3.3,2.05,0.0363636363636363,0.125,0.0357142857142857,0.0,23/24,1.5,2.0,1.5,1.0,0.0,3.5,0.5,0.0,0.5,0.5,6.0,3.4,12.8,3.8,12.0,5.0,1656.62939453,1858.05688477,2759.829609376,2024.3909765616,0.2360098114731437,0.2140306641787849,0.5499595243480714
1562,5.0,Sat,2023-09-16,17:30,Celta Vigo,Mallorca,A,18693.0,2.0,3.1,4.33,0.0,0.0535714285714285,0.0535714285714285,0.0689655172413793,23/24,0.0,0.5,3.0,2.5,-1.5,-0.5,0.0,0.0,0.0,0.5,5.2,4.6,12.4,5.4,8.0,2.6,1652.74804688,1631.82165527,1403.4749804688,332.43960449240006,0.2378368536816116,0.5223742190235313,0.2397889272948571
1563,5.0,Sat,2023-09-16,20:00,Barcelona,Betis,H,45055.0,1.36,5.25,7.5,0.0344827586206896,0.0701754385964912,0.0,0.0862068965517241,23/24,3.0,1.5,0.0,1.5,2.0,-0.5,1.0,0.0,0.5,0.0,10.6,3.4,20.0,7.0,10.8,3.4,1870.5065918,1740.6829834,4057.6543359408006,3525.1826660159995,0.2246039089704368,0.6576149000276386,0.1177811910019245
1564,5.0,Sun,2023-09-17,13:00,Getafe,Osasuna,H,9808.0,2.63,3.0,3.0,0.0158730158730158,0.0701754385964912,0.0,0.0158730158730158,23/24,2.0,3.0,1.0,0.0,0.5,1.5,0.5,0.5,1.0,0.0,2.8,3.2,11.8,4.2,9.4,2.6,1644.81286621,1661.48303223,3675.4119531316,2031.2819531256,0.2403345557331618,0.4699755448684377,0.2896898993984004
1565,5.0,Sun,2023-09-17,15:15,Villarreal,Almería,H,18467.0,1.44,4.5,7.0,0.0606060606060606,0.0169491525423728,0.1016949152542373,0.0151515151515151,23/24,0.0,1.0,3.0,2.0,-1.0,0.0,0.0,0.0,0.0,1.0,7.4,2.4,16.6,7.2,7.0,2.8,1743.31896973,1591.93945312,2427.062319332,674.8723144536,0.2210191967855403,0.6806496994055717,0.0983311038088879
1566,5.0,Sun,2023-09-17,17:30,Sevilla,Las Palmas,H,40578.0,1.62,4.0,5.5,0.0294117647058823,0.0,0.0666666666666666,0.0294117647058823,23/24,0.0,0.0,3.0,3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,5.6,4.5,13.8,3.6,8.5,3.0,1729.85705566,1568.47265625,1369.7335156272002,0.0,0.2192577440131951,0.6908867786350062,0.0898554773517986
1567,5.0,Sun,2023-09-17,20:00,Real Madrid,Real Sociedad,H,70092.0,1.65,4.0,5.0,0.0289855072463768,0.0,0.0166666666666666,0.0,23/24,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,5.8,3.8,15.6,6.4,10.6,4.6,1919.12634277,1774.92297363,4352.886357419599,2848.8979687520005,0.2222449733970054,0.673129344372966,0.1046256822300285
1568,5.0,Mon,2023-09-18,20:00,Granada,Girona,A,17323.0,2.63,3.5,2.6,0.0422535211267605,0.0491803278688524,0.0655737704918032,0.028169014084507,23/24,1.5,2.0,1.5,1.0,-0.5,0.5,0.5,0.0,0.5,0.5,4.8,3.2,13.2,4.8,9.8,4.0,1603.52380371,1693.7980957,2673.9243749984,2029.0645605456,0.2419275180372457,0.364254654781137,0.3938178271816172
1569,6.0,Fri,2023-09-22,20:00,Alavés,Athletic Club,A,19421.0,4.2,3.0,2.05,0.0684931506849315,0.0307692307692307,0.0461538461538461,0.0,23/24,3.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,5.2,5.0,13.6,4.8,11.0,4.8,1588.60656738,1713.03588867,4043.2906054656,1695.795898436,0.2411640500617084,0.3158253029257087,0.4430106470125827
1570,6.0,Sat,2023-09-23,13:00,Girona,Mallorca,H,11511.0,1.85,3.5,4.2,0.0547945205479452,0.0597014925373134,0.0,0.0547945205479452,23/24,3.0,1.3333333333333333,0.0,1.6666666666666667,2.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,5.2,3.8,10.6,5.0,7.8,3.0,1698.50512695,1636.32910156,3012.1757665992,1343.8714257824,0.233836198899586,0.5769850822617474,0.1891787188386665
1571,6.0,Sat,2023-09-23,15:15,Osasuna,Sevilla,D,19670.0,2.6,3.1,2.88,0.0136986301369863,0.044776119402985,0.0597014925373134,0.0547945205479452,23/24,0.0,0.0,3.0,3.0,-1.5,-1.0,0.0,0.0,0.0,0.0,5.0,3.2,14.0,5.4,10.2,3.0,1648.58056641,1723.95751953,3119.7960351612,2294.0264306652,0.2419619760388512,0.3856717186225422,0.3723663053386064
1572,6.0,Sat,2023-09-23,17:30,Barcelona,Celta Vigo,H,43272.0,1.29,6.0,9.0,0.0875,0.0555555555555555,0.0,0.0375,23/24,3.0,2.0,0.0,1.0,3.5,0.5,1.0,0.0,0.5,0.5,10.4,5.0,20.4,7.2,11.0,4.4,1876.88171387,1635.95324707,4046.6789062512,1375.4680859392,0.2032792989617889,0.762183395498044,0.0345373055401671
1573,6.0,Sat,2023-09-23,20:00,Almería,Valencia,D,14266.0,3.0,3.6,2.3,0.0384615384615384,0.0285714285714285,0.1142857142857142,0.0256410256410256,23/24,0.0,1.5,3.0,1.5,-1.6666666666666667,0.0,0.0,0.0,0.5,0.0,4.8,3.0,18.0,5.6,11.2,4.0,1582.84436035,1670.19592285,1353.5618164048,2330.9605908204,0.2419486025731169,0.3684475284785767,0.3896038689483064
1574,6.0,Sun,2023-09-24,13:00,Real Sociedad,Getafe,H,29568.0,1.53,3.8,7.0,0.0843373493975903,0.0135135135135135,0.0675675675675675,0.0602409638554216,23/24,1.6666666666666667,0.0,1.3333333333333333,3.0,0.6666666666666666,-2.0,0.3333333333333333,0.6666666666666666,0.0,0.0,6.0,2.4,14.6,3.6,7.4,1.8,1767.24035645,1645.42797852,3669.503212892,1394.5908007824,0.2258604101034881,0.6487158884871831,0.1254237014093286
1575,6.0,Sun,2023-09-24,15:15,Rayo Vallecano,Villarreal,D,12865.0,2.5,3.5,2.63,0.0229885057471264,0.0259740259740259,0.0909090909090909,0.0344827586206896,23/24,1.5,1.5,1.5,1.5,-2.5,-0.5,0.5,0.0,0.5,0.0,4.8,4.2,15.6,5.8,10.0,3.4,1632.00097656,1723.99719238,3078.5748486336,2302.6988085948,0.2419118239418373,0.3617870029801702,0.3963011730779924
1576,6.0,Sun,2023-09-24,17:30,Las Palmas,Granada,H,24848.0,1.95,3.5,3.6,0.0113636363636363,0.0512820512820512,0.0128205128205128,0.0909090909090909,23/24,1.0,0.0,2.0,3.0,0.0,-2.0,0.0,1.0,0.0,0.0,4.0,4.6,8.0,3.5,10.0,4.4,1559.35107422,1586.52941895,1670.45678711,1366.2332812496002,0.240831305805114,0.455020502402864,0.3041481917920219
1577,6.0,Sun,2023-09-24,17:30,Betis,Cádiz,D,56087.0,1.8,3.5,4.5,0.0112359550561797,0.0,0.0,0.0561797752808988,23/24,2.0,0.0,1.0,3.0,0.5,-2.5,0.5,0.5,0.0,0.0,3.4,4.6,11.6,3.4,11.8,4.0,1717.73242188,1629.53857422,2688.0975390624003,345.7275537116,0.2306635625453282,0.6094291153333229,0.1599073221213488
1578,6.0,Sun,2023-09-24,20:00,Atlético Madrid,Real Madrid,H,69082.0,2.7,3.4,2.55,0.0333333333333333,0.0759493670886076,0.0126582278481012,0.0111111111111111,23/24,3.0,3.0,0.0,0.0,2.0,1.6666666666666667,1.0,0.0,1.0,0.0,5.4,5.0,16.4,6.6,13.4,5.6,1832.125,1918.71520996,5175.077050782,4110.272109374399,0.2419529471937255,0.369540589158165,0.3885064636481093
1579,7.0,Tue,2023-09-26,18:00,Sevilla,Almería,H,35729.0,1.67,3.8,5.0,0.032258064516129,0.025,0.05,0.032258064516129,23/24,1.0,0.5,2.0,2.5,-0.3333333333333333,-0.5,0.3333333333333333,0.0,0.0,0.5,5.2,3.6,15.4,4.2,8.6,3.6,1723.99853516,1583.14782715,1343.9212109392,680.197929688,0.2228066724319297,0.6695650969132321,0.1076282306548381
1580,7.0,Tue,2023-09-26,20:30,Mallorca,Barcelona,D,19939.0,7.5,4.2,1.5,0.0,0.074074074074074,0.0123456790123456,0.0408163265306122,23/24,0.5,2.333333333333333,2.5,0.6666666666666666,-0.5,0.6666666666666666,0.0,0.5,0.6666666666666666,0.3333333333333333,3.2,5.0,7.2,2.6,13.8,5.4,1629.69787598,1878.78234863,3460.8560058560006,2340.7760742211995,0.2305463772804967,0.1589443771548921,0.6105092455646111
1581,7.0,Wed,2023-09-27,18:00,Athletic Club,Getafe,D,43091.0,1.62,3.6,6.5,0.07,0.0476190476190476,0.0476190476190476,0.09,23/24,2.0,0.0,1.0,3.0,1.0,-1.6666666666666667,0.6666666666666666,0.0,0.0,0.0,8.8,2.0,15.6,5.4,7.6,2.8,1722.97692871,1641.77148438,3062.1503759796,1390.6246289072,0.2315635709471983,0.6008821116943233,0.1675543173584783
1582,7.0,Wed,2023-09-27,18:00,Real Madrid,Las Palmas,H,65017.0,1.2,7.0,11.0,0.0392156862745098,0.0,0.0232558139534883,0.0294117647058823,23/24,3.0,0.0,0.0,3.0,1.0,-1.0,1.0,0.0,0.0,0.0,5.2,4.0,16.0,5.6,9.666666666666666,2.6666666666666665,1907.03955078,1566.19226074,4317.2103076128,0.0,0.1793245361349374,0.8288716253476457,-0.008196161482583
1583,7.0,Wed,2023-09-27,18:00,Villarreal,Girona,A,17188.0,2.25,3.5,3.1,0.0576923076923076,0.0813953488372093,0.0813953488372093,0.0384615384615384,23/24,1.0,2.333333333333333,2.0,0.6666666666666666,-0.3333333333333333,1.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,7.4,3.4,15.2,5.8,9.8,4.2,1723.60717773,1705.13635254,2447.6476855432,2727.1574999968007,0.2380339374488835,0.5190175732482482,0.2429484893028682
1584,7.0,Wed,2023-09-27,20:30,Cádiz,Rayo Vallecano,D,18505.0,2.5,3.2,2.88,0.05,0.0481927710843373,0.0240963855421686,0.01,23/24,2.333333333333333,2.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,4.6,4.0,13.0,3.4,15.4,5.8,1633.9979248,1632.39086914,4285.1587060516,1979.2357617192,0.2392599389172794,0.4956988681655363,0.2650411929171843
1585,7.0,Wed,2023-09-27,20:30,Valencia,Real Sociedad,A,44200.0,2.63,3.1,2.8,0.05,0.0120481927710843,0.0240963855421686,0.02,23/24,2.0,0.5,1.0,2.5,1.0,-0.5,0.6666666666666666,0.0,0.0,0.5,5.8,3.6,13.6,5.2,11.6,5.0,1669.89245605,1770.89685059,3391.059570316,2492.686875,0.2417901975248279,0.3489139200355408,0.4092958824396313
1586,7.0,Thu,2023-09-28,18:00,Celta Vigo,Alavés,D,16852.0,1.7,3.6,5.25,0.0,0.0,0.0454545454545454,0.0380952380952381,23/24,0.0,0.0,3.0,3.0,-1.3333333333333333,-1.3333333333333333,0.0,0.0,0.0,0.0,6.2,3.4,13.6,5.0,8.8,1.6,1634.05273438,1578.66552734,1387.2042773424002,0.0,0.2345827874073174,0.5682489177922898,0.1971682948003926
1587,7.0,Thu,2023-09-28,18:00,Granada,Betis,D,18936.0,3.0,3.3,2.38,0.0471698113207547,0.0449438202247191,0.0898876404494382,0.0943396226415094,23/24,1.0,1.0,2.0,2.0,-1.0,-2.0,0.3333333333333333,0.0,0.3333333333333333,0.0,4.6,4.0,12.6,4.6,10.6,3.4,1579.68811035,1713.27307129,2331.5695019511995,2409.4072802744,0.2407982177473771,0.3030916123044334,0.4561101699481893
1588,7.0,Thu,2023-09-28,20:30,Osasuna,Atlético Madrid,A,20192.0,3.4,3.4,2.15,0.0093457943925233,0.0777777777777777,0.0444444444444444,0.02803738317757,23/24,0.3333333333333333,1.3333333333333333,2.6666666666666665,1.6666666666666667,-1.0,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,5.6,4.0,13.6,4.4,11.6,4.8,1648.53955078,1843.80065918,2462.9915966824,2034.0350097648,0.2365932500159476,0.2216580347327209,0.5417487152513314
1589,8.0,Fri,2023-09-29,20:00,Barcelona,Sevilla,H,41116.0,1.36,5.25,8.0,0.0934579439252336,0.0326086956521739,0.0217391304347826,0.0373831775700934,23/24,3.0,0.5,0.0,2.5,2.6666666666666665,-0.5,1.0,0.0,0.0,0.5,8.6,3.6,19.2,7.6,12.4,3.4,1874.27001953,1730.21411133,4027.06541016,1691.9870849620002,0.222269826668445,0.6729732563248247,0.1047569170067302
1590,8.0,Sat,2023-09-30,13:00,Getafe,Villarreal,D,11255.0,2.9,3.1,2.6,0.037037037037037,0.0326086956521739,0.0217391304347826,0.037037037037037,23/24,2.333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666,-0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.8,4.6,11.2,4.6,10.4,3.8,1646.12695312,1713.1217041,3743.9506005924,2290.891435546,0.2419015001369336,0.3977565712379241,0.3603419286251422
1591,8.0,Sat,2023-09-30,15:15,Rayo Vallecano,Mallorca,D,11991.0,2.1,3.1,4.0,0.0277777777777777,0.0760869565217391,0.0869565217391304,0.0833333333333333,23/24,1.3333333333333333,1.0,1.6666666666666667,2.0,-1.6666666666666667,-0.5,0.3333333333333333,0.3333333333333333,0.25,0.25,4.6,3.6,14.6,5.8,9.4,3.4,1634.72338867,1634.21020508,2404.7616796895995,1306.1855468752,0.239331728255953,0.4941714393656318,0.2664968323784151
1592,8.0,Sat,2023-09-30,17:30,Girona,Real Madrid,A,14184.0,3.5,4.0,1.95,0.0818181818181818,0.0744680851063829,0.0319148936170212,0.0363636363636363,23/24,3.0,2.25,0.0,0.75,2.0,0.75,1.0,0.0,0.75,0.0,4.6,5.4,11.8,5.6,14.8,5.6,1715.62182617,1908.55627441,3062.343691404,4079.189296872,0.2368058477284355,0.2245634159784832,0.5386307362930813
1593,8.0,Sat,2023-09-30,20:00,Real Sociedad,Athletic Club,H,38229.0,2.2,3.2,3.5,0.1,0.0412371134020618,0.0824742268041237,0.0,23/24,2.0,2.333333333333333,1.0,0.6666666666666666,0.75,1.3333333333333333,0.5,0.5,0.6666666666666666,0.3333333333333333,4.4,4.8,13.6,4.4,11.0,4.4,1778.51635742,1718.62145996,3645.0437890636,2751.0022656224,0.2340908685193901,0.5740615748087422,0.1918475566718676
1594,8.0,Sun,2023-10-01,13:00,Almería,Granada,D,14264.0,1.95,3.6,3.75,0.043103448275862,0.0396039603960396,0.099009900990099,0.0775862068965517,23/24,0.25,0.0,2.75,3.0,-1.25,-1.6666666666666667,0.0,0.25,0.0,0.0,5.6,5.8,19.0,7.0,9.0,4.2,1576.93225098,1581.24060059,674.5501757807999,1022.0696923823998,0.2396368531574185,0.4874193799067242,0.2729437669358573
1595,8.0,Sun,2023-10-01,15:15,Alavés,Osasuna,A,19035.0,2.75,3.0,2.8,0.0442477876106194,0.0618556701030927,0.0515463917525773,0.0353982300884955,23/24,2.0,2.0,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,4.8,3.8,14.4,4.8,9.6,2.8,1582.35656738,1641.23059082,3028.8101220684,1969.3091308584,0.2417881023392462,0.4094712589939584,0.3487406386667951
1596,8.0,Sun,2023-10-01,20:00,Atlético Madrid,Cádiz,H,53421.0,1.33,5.0,10.0,0.0530973451327433,0.0101010101010101,0.0202020202020202,0.0530973451327433,23/24,3.0,0.3333333333333333,0.0,2.6666666666666665,2.0,-1.6666666666666667,1.0,0.0,0.0,0.3333333333333333,5.6,4.8,13.6,5.6,10.0,3.4,1851.10949707,1631.66540527,5174.212939452,697.3726953136,0.2079147800189102,0.7446523950222911,0.0474328249587986
1597,8.0,Sun,2023-10-01,20:00,Betis,Valencia,H,50163.0,2.3,3.25,3.3,0.0168067226890756,0.0384615384615384,0.0096153846153846,0.0336134453781512,23/24,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,4.4,2.8,13.6,3.8,10.2,4.0,1711.72070312,1662.27294922,2023.8894726576,1680.19790039,0.2352078405196647,0.5605195094534653,0.2042726500268699
1598,8.0,Mon,2023-10-02,20:00,Las Palmas,Celta Vigo,H,22472.0,2.5,3.2,3.0,0.0163934426229508,0.0576923076923076,0.0096153846153846,0.0491803278688524,23/24,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,4.666666666666667,4.6,8.666666666666666,3.333333333333333,12.2,5.6,1564.67565918,1630.36157227,2767.388305666667,1352.4680078144002,0.2418868681780077,0.3996445456590982,0.358468586162894
1599,9.0,Fri,2023-10-06,20:00,Athletic Club,Almería,H,43677.0,1.36,5.0,8.0,0.0725806451612903,0.0285714285714285,0.0571428571428571,0.064516129032258,23/24,1.75,0.3333333333333333,1.25,2.6666666666666665,0.75,-1.6666666666666667,0.5,0.25,0.0,0.3333333333333333,8.2,4.2,15.4,5.6,9.0,3.2,1725.87243652,1590.2598877,2388.6109570343992,675.5189453128,0.2236700797875128,0.6639317990938273,0.1123981211186598
1600,9.0,Sat,2023-10-07,13:00,Cádiz,Girona,A,16438.0,3.25,3.4,2.25,0.0381679389312977,0.0857142857142857,0.019047619047619,0.0381679389312977,23/24,2.0,2.5,1.0,0.5,0.75,1.0,0.5,0.5,0.75,0.25,4.0,4.0,12.6,3.0,11.0,4.4,1644.99816895,1722.27026367,3655.851611324,3401.1909667960003,0.2419676784503083,0.3829418513770444,0.3750904701726472
1601,9.0,Sat,2023-10-07,15:15,Real Madrid,Osasuna,H,70864.0,1.29,6.0,9.5,0.0472440944881889,0.0761904761904762,0.019047619047619,0.0314960629921259,23/24,3.0,2.25,0.0,0.75,1.3333333333333333,1.0,1.0,0.0,0.75,0.0,6.4,2.2,17.0,6.8,9.2,3.0,1942.54846191,1669.19396973,4340.1943457028,3061.884506832,0.1958978250052668,0.7863793463749336,0.0177228286197995
1602,9.0,Sat,2023-10-07,17:30,Mallorca,Valencia,D,17659.0,2.5,3.0,3.2,0.0150375939849624,0.037037037037037,0.0277777777777777,0.0526315789473684,23/24,0.6666666666666666,1.0,2.333333333333333,2.0,-0.3333333333333333,-0.75,0.0,0.6666666666666666,0.25,0.25,4.0,2.6,7.6,3.0,9.0,3.4,1651.94104004,1669.17126465,2769.1055859360004,1661.858154296,0.2403632708386101,0.4691811691992207,0.2904555599621692
1603,9.0,Sat,2023-10-07,20:00,Sevilla,Rayo Vallecano,D,35817.0,1.85,3.6,4.2,0.0610687022900763,0.0377358490566037,0.0471698113207547,0.0076335877862595,23/24,1.5,1.75,1.5,1.25,0.75,0.75,0.5,0.0,0.5,0.25,6.2,4.0,17.0,5.2,14.2,5.4,1746.01928711,1647.94641113,1953.8422558608,2339.0346875,0.2293325902085942,0.6212926772450817,0.1493747325463239
1604,9.0,Sun,2023-10-08,13:00,Villarreal,Las Palmas,A,16249.0,1.6,4.0,5.75,0.0522388059701492,0.0,0.0825688073394495,0.0373134328358208,23/24,0.75,0.0,2.25,3.0,-0.5,-1.25,0.25,0.0,0.0,0.0,7.0,3.5,15.4,5.0,11.25,2.5,1734.84387207,1588.03271484,1357.340156248,0.0,0.221803215988788,0.6758793656094605,0.1023174184017515
1605,9.0,Sun,2023-10-08,15:15,Atlético Madrid,Real Sociedad,H,65607.0,1.83,3.4,4.5,0.0666666666666666,0.018018018018018,0.036036036036036,0.0148148148148148,23/24,3.0,1.3333333333333333,0.0,1.6666666666666667,1.6666666666666667,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,5.6,3.6,13.6,5.8,9.6,3.6,1872.66479492,1814.9329834,5263.89719238,2484.2444580072,0.2343288050707566,0.5712781301060043,0.1943930648232392
1606,9.0,Sun,2023-10-08,17:30,Alavés,Betis,D,18288.0,2.8,3.25,2.6,0.0364963503649635,0.0446428571428571,0.0625,0.0802919708029197,23/24,1.5,1.0,1.5,2.0,-0.5,-1.5,0.5,0.0,0.25,0.25,3.2,4.8,12.4,3.6,12.2,4.0,1585.34716797,1739.64892578,2043.3843457008,2382.3929882816,0.2397213819472911,0.2748113376693178,0.4854672803833909
